technology_id,name,slug,url,description,category,category_slug,parent_category,parent_category_slug,jobs,companies,companies_found_last_week
16958,ValueText,valuetext,https://valuetext.io/user/home,"It is a plug and play app, to send & receive, single or bulk SMS, MMS , WhatsApp, Telegram & CTI from salesforce.",SMS Marketing,sms-marketing,Marketing,marketing,1,1,0
16960,Vidpulse,vidpulse,https://www.vidpulse.com/,Advanced video analytics and content recommendations that help digital publishers and content creators uncover viewing habits and recirculate traffic.,Analytics,analytics,Business Intelligence And Analytics,business-intelligence-and-analytics,0,0,0
16961,Buidl,buidl,https://docs.secondstate.io/buidl-developer-tool/getting-started,"A browser-based IDE for creating, deploying, and sharing blockchain apps (DApps, or decentralized apps). Publish your first blockchain DApps in 5 minutes.",Cloud IDE,cloud-ide,Programming Languages And Frameworks,programming-languages-and-frameworks,90,22,0
16962,dbForge Studio for PostgreSQL,dbforge-studio-for-postgresql,https://www.devart.com,"It is a GUI tool for database development and management. The IDE for PostgreSQL allows users to create, develop, and execute queries, edit and adjust the code to their requirements in a convenient and user-friendly interface.",Database Tools,database-tools,Programming Languages And Frameworks,programming-languages-and-frameworks,0,0,0
16963,JetBrains Mono,jetbrains-mono,https://www.jetbrains.com/lp/mono/,It is the free and open-source typeface for developers that makes it easier to read code.,Programming Framework,programming-framework,Programming Languages And Frameworks,programming-languages-and-frameworks,0,0,0
16964,Nimbella Commander,nimbella-commander,https://nimbella.com/product/commander,"It is an app development platform that allows users to create, run, and share their own custom commands without ever leaving the Slack environment.",Other Productivity Tools,other-productivity-tools,Productivity And Operations,productivity-and-operations,0,0,0
16965,ASP.NET Zero,asp-net-zero,https://volosoft.com/,"ASP.NET Zero is a starting point for new web applications with modern UI and SOLID architecture. It saves time by providing common application requirements with pre-built modules/pages as a Visual Studio solution (with full source code). 
",Application Frameworks,application-frameworks,Programming Languages And Frameworks,programming-languages-and-frameworks,80,39,0
16966,Magic xpa,magic-xpa,https://www.magicsoftware.com/app-development-platform/xpa/,"It enables rapid creation of cross-platform business applications for desktop, web and mobile, so you can take advantage of new business opportunities quickly and on-demand.",Cross Platform App Dev Tools,cross-platform-app-dev-tools,Programming Languages And Frameworks,programming-languages-and-frameworks,112,73,2
16967,Kitemaker,kitemaker,https://www.kitemaker.co/,"It is a collaboration tool built for designers, engineers, and product managers in remote software development teams. It is based on best-practices that replaces your issue trackers and project management tools.",Project Management,project-management,Product And Design,product-and-design,0,0,0
16968,FastSpring,fastspring,https://fastspring.com/,"It provides a global, cloud-based e-commerce, merchandising and fulfillment platform. Sell your desktop software, SaaS, or other digital products online - worldwide.",Online Payment Security,online-payment-security,Finance And Accounting,finance-and-accounting,19,11,0
16969,MQTT Broker,mqtt-broker,https://www.bevywise.com/mqtt-broker/,"It is a complete IoT Application suite with an inbuilt MQTT Broker. It is a perfect middleware for secure MQTT cloud & on premise deployment. It is the most affordable & fastest MQTT Broker to be used for collecting data from IoT edge devices & store & analyse it the way you need. Built on C & Python, MQTT Broker works with all standard MQTT clients and can readily manage & control your devices & will help you work on your core business challenge.","Queueing, Messaging And Background Processing",queueing-messaging-and-background-processing,Programming Languages And Frameworks,programming-languages-and-frameworks,146,93,1
16970,Nudgify,nudgify,https://www.nudgify.com/,"It is a social proof app that makes real activity visible - adding context to your website. 

By installing Social Proof notifications, FOMO notifications and Review notifications, you can improve your user experience and increase your conversion rate at the same time.",Social Marketing,social-marketing,Marketing,marketing,0,0,0
16971,Frontastic,frontastic,https://www.frontastic.cloud/,It is the standard Frontend-as-a-Service for your headless CMS and commerce systems.,Frontend Framework,front-end-framework,Programming Languages And Frameworks,programming-languages-and-frameworks,70,33,0
16972,CloudStick,cloudstick,https://cloudstick.io,"It is an All-in-one cloud-based control panel designed to manage servers from Digital Ocean, Linode, AWS, Google Cloud, Vultr, or any KVM or Dedicated servers you prefer.",Configuration Management,configuration-management,Devops And Development,devops-and-development,3,1,0
16973,Kretes,kretes,https://kretes.dev/,"It is a programming environment for TypeScript applications built on top of Visual Studio Code. It combines a web framework with an editor into an integrated, battery-included solution.",Cloud IDE,cloud-ide,Programming Languages And Frameworks,programming-languages-and-frameworks,0,0,0
16974,Sigilium,sigilium,https://sigilium.com/,"Your email signature is a key marketing space. Centralized email signature for GSuite - Mail - Outlook - Office365 – iPhone and many CRM (Hubspot, Front...)",Email Signature,email-signature,Communications,communications,4,3,0
16975,Focalboard,focalboard,https://www.focalboard.com/,"It is an open source, self-hosted alternative to Trello, Notion, and Asana.
It helps define, organize, track and manage work across individuals and teams.",Project Management,project-management,Product And Design,product-and-design,8,2,0
16976,Returnly,returnly-com,https://returnly.com/,It is the only return solution that lets customers get the right item before returning the wrong one.,Shipping And Fulfillment,shipping-and-fulfillment,E-commerce,e-commerce,124,40,0
16977,Lumigo,lumigo,https://lumigo.io,"With a single click and no manual code
changes, Lumigo visualizes your entire serverless
environment, allowing you to see the full
story of every transaction or request from
beginning to end. ",Infrastructure Monitoring,infrastructure-monitoring,Devops And Development,devops-and-development,24,11,0
